date,tollbooth,license_plate,cornsilk,slate_gray,navajo_white
2020.12.07,3,"BAR-F-5",3,2,1
2020.12.07,2,"NOM-WG-8254",3,6,5
2020.12.07,2,"TÖL-J-243",0,5,0
2020.12.07,2,"LG-AK-79",4,0,6
2020.12.07,3,"DBR-WA-16",1,6,3
2020.12.07,2,"TUT-VV-65",5,2,1
2020.12.07,1,"EB-EI-1",0,6,7
2020.12.07,1,"THL-Q-83",2,0,7
2020.12.07,1,"SZ-DC-721",0,7,4
2020.12.07,2,"KU-W-266",3,3,3
2020.12.07,1,"MST-JJ-18",3,2,5
2020.12.07,2,"MN-JI-5391",1,4,7
2020.12.07,1,"MST-ZK-6",4,0,0
2020.12.07,3,"BL-IB-934",1,2,0
2020.12.07,1,"LIF-K-87",3,5,1
2020.12.07,1,"PAN-V-5988",1,4,2
2020.12.07,2,"SAD-TZ-61",0,8,4
2020.12.07,2,"FB-IP-9853",1,1,0
2020.12.07,3,"MTK-O-27",0,2,2
2020.12.07,1,"AIC-CN-12",0,3,2
2020.12.07,1,"HGW-WZ-624",4,0,0
2020.12.07,3,"IZ-NY-652",4,2,3
2020.12.07,3,"ME-TS-1281",0,5,0
2020.12.07,1,"LG-I-3",0,0,1
2020.12.07,1,"SE-FT-67",0,1,5
2020.12.07,3,"KC-EG-737",4,7,3
2020.12.07,3,"MOS-NU-56",3,3,0
2020.12.08,3,"OE-C-868",0,1,1
2020.12.08,3,"KA-VA-761",4,5,4
2020.12.08,3,"NR-NU-14",1,0,0
2020.12.08,3,"KA-RJ-3",0,2,2
2020.12.08,2,"MR-PW-5475",2,1,4
2020.12.08,3,"HF-L-52",0,2,2
2020.12.08,2,"FRG-D-5289",0,1,3
2020.12.08,1,"KR-MZ-52",2,0,7
2020.12.08,1,"GZ-S-47",1,5,2
2020.12.08,2,"OAL-VK-36",6,1,0
2020.12.08,2,"SLF-T-9697",1,6,0
2020.12.08,3,"MST-JJ-18",4,2,6
2020.12.08,2,"SOK-M-8914",0,2,0
2020.12.08,3,"CB-V-324",1,3,4
2020.12.08,3,"LSN-P-554",1,2,8
2020.12.08,3,"HF-L-52",4,4,4
2020.12.08,1,"EU-D-4",1,3,0
2020.12.08,1,"KE-XV-79",0,0,0
2020.12.08,2,"KA-J-384",1,0,4
2020.12.08,2,"BYL-YS-2",0,0,5
2020.12.08,1,"HOL-A-92",0,4,4
2020.12.08,3,"RPL-EJ-464",3,2,0
2020.12.08,3,"KI-H-31",1,3,5
2020.12.08,2,"R-C-42",1,1,1
2020.12.08,1,"L-AA-648",0,0,9
2020.12.08,1,"J-RW-6",2,1,0
2020.12.08,3,"K-O-82",1,1,1
2020.12.08,1,"DEL-DU-639",7,4,5
2020.12.08,2,"FT-WA-722",1,3,6
2020.12.08,1,"LA-I-541",5,6,0
2020.12.08,3,"GTH-VJ-64",1,0,3
2020.12.08,1,"CW-SF-63",3,2,0
2020.12.08,2,"WAF-AR-4759",0,2,7
2020.12.08,2,"HF-S-31",1,3,0
2020.12.08,1,"OB-HL-978",5,3,1
2020.12.08,3,"LRO-XI-699",2,4,1
2020.12.08,3,"SLK-O-32",5,4,3
2020.12.08,1,"DBR-WA-16",1,1,0
2020.12.08,1,"PE-AP-95",2,8,2
2020.12.08,3,"S-G-29",1,1,1
2020.12.08,1,"TIR-LN-5",3,1,3
2020.12.08,2,"PLÖ-OJ-4",0,0,0
2020.12.08,3,"WUG-RO-4",2,7,5
2020.12.08,1,"KIB-F-795",1,2,5
2020.12.08,1,"EE-AM-913",4,1,3
2020.12.08,2,"WT-JM-352",1,0,2
2020.12.08,1,"GP-K-557",0,0,7
2020.12.08,2,"LSN-P-554",3,2,3
2020.12.08,2,"MOL-VD-8624",5,1,5
2020.12.08,2,"HER-T-32",0,0,2
2020.12.08,2,"RV-B-431",7,5,3
2020.12.08,1,"RZ-ZU-168",7,0,3
2020.12.08,3,"HAL-S-221",2,0,2
2020.12.08,3,"WOB-QE-952",1,7,8
2020.12.08,3,"GG-N-97",3,4,0
2020.12.08,1,"BP-QM-566",3,0,6
2020.12.08,2,"ME-UK-74",1,0,4
2020.12.08,3,"MZ-SC-1833",8,5,1
2020.12.08,2,"MKK-CL-93",3,0,1
2020.12.08,1,"EB-X-28",4,2,3
2020.12.08,3,"UM-NM-412",5,3,3
2020.12.08,1,"OE-W-823",2,4,6
2020.12.08,2,"OPR-YS-695",4,1,0
2020.12.08,3,"PB-DR-126",2,0,0
2020.12.08,3,"AUR-QQ-56",0,0,0
2020.12.08,1,"HX-N-7",0,1,0
2020.12.08,3,"V-D-29",8,1,1
2020.12.08,2,"HF-L-52",0,4,1
2020.12.08,2,"MÜ-BD-756",6,0,5
2020.12.08,1,"OHZ-W-68",3,0,3
2020.12.08,3,"ES-P-63",2,1,0
2020.12.08,2,"NR-T-9115",4,0,2
2020.12.08,3,"SAD-X-4",1,3,1
2020.12.08,3,"STD-HK-6546",0,1,1
2020.12.08,3,"GTH-VJ-64",0,2,3
2020.12.08,3,"TBB-P-32",5,2,6
2020.12.08,1,"FL-S-62",8,5,2
2020.12.08,2,"NR-S-932",7,4,4
2020.12.08,3,"LOS-JO-45",7,5,0
2020.12.08,2,"WHV-B-96",0,3,0
2020.12.08,3,"KUS-YD-35",0,4,5
2020.12.08,1,"BS-VO-17",4,4,1
2020.12.08,1,"OE-FZ-829",5,7,0
2020.12.08,1,"BOT-TZ-641",2,3,5
2020.12.08,1,"LD-CL-4527",7,2,1
2020.12.08,3,"MVL-ZM-31",6,5,0
2020.12.08,3,"TIR-F-322",0,0,0
2020.12.08,3,"TÖL-T-92",7,0,9
2020.12.08,2,"GF-CX-913",1,0,2
2020.12.08,2,"HSK-V-3",1,0,0
2020.12.08,1,"AZ-YL-26",2,0,3
2020.12.08,1,"KE-UP-71",3,0,1
2020.12.08,2,"NF-H-1344",3,0,4
2020.12.08,1,"AB-JT-79",1,0,3
2020.12.08,1,"MN-W-8",5,0,1
2020.12.08,1,"RD-UJ-8154",2,1,2
2020.12.08,1,"HO-CO-999",0,1,2
2020.12.08,1,"BOR-Y-81",3,0,0
2020.12.08,2,"ES-OK-965",4,0,4
2020.12.08,2,"BL-GA-82",2,1,1
2020.12.08,3,"DAN-DN-41",4,6,1
2020.12.08,1,"NB-Y-691",1,1,3
2020.12.08,3,"PS-YX-11",3,0,0
2020.12.08,1,"LU-W-912",0,3,4
2020.12.08,1,"NR-LN-2929",1,7,0
2020.12.08,1,"KS-H-618",0,6,0
2020.12.08,3,"ABI-OB-294",3,3,2
2020.12.08,3,"MÜ-BD-756",4,3,1
2020.12.08,2,"WAF-G-264",6,2,2
2020.12.08,1,"OS-D-832",0,1,3
2020.12.08,2,"HRO-VJ-86",0,0,1
2020.12.08,1,"EIC-NB-96",7,0,5
2020.12.08,1,"CO-O-5",0,4,2
2020.12.08,1,"TÜ-UK-11",5,4,0
2020.12.08,3,"LB-WB-83",1,2,4
2020.12.08,3,"M-O-292",2,4,2
2020.12.08,3,"SHA-SB-8",1,2,2
2020.12.08,2,"SB-Q-528",4,0,4
2020.12.08,3,"SB-H-6",3,1,3
2020.12.08,1,"FF-B-49",0,4,1
2020.12.08,3,"WEN-OB-7951",4,3,0
2020.12.08,3,"EU-D-4",1,2,0
2020.12.08,2,"HP-U-143",0,5,0
2020.12.08,2,"BAD-B-9161",0,0,3
2020.12.08,3,"LA-I-541",1,1,2
2020.12.08,3,"NOM-V-963",5,1,4
2020.12.08,3,"OG-EG-131",6,5,2
2020.12.08,2,"MK-A-39",6,1,4
2020.12.08,3,"PE-AP-95",3,0,2
2020.12.08,1,"EB-QV-351",1,0,6
2020.12.08,2,"VS-N-463",0,2,2
2020.12.08,2,"CE-X-322",1,5,4
2020.12.08,1,"EB-EI-1",2,4,2
2020.12.08,1,"HOL-A-92",0,1,5
2020.12.08,2,"SO-M-79",2,4,1
2020.12.08,3,"AZ-GM-4421",5,5,3
2020.12.08,3,"LER-M-68",0,6,7
2020.12.08,1,"SI-S-1571",2,6,0
2020.12.08,3,"DLG-S-3456",2,7,8
2020.12.09,1,"DEL-U-45",7,1,0
2020.12.09,2,"ME-UK-74",7,3,0
2020.12.09,2,"GÜ-HR-5253",1,1,0
2020.12.09,1,"KU-W-266",1,1,2
2020.12.09,2,"KN-F-71",1,1,1
2020.12.09,1,"PS-CS-44",8,0,4
2020.12.09,1,"BL-GA-82",2,1,2
2020.12.09,2,"MM-BT-443",3,2,4
2020.12.09,1,"MEI-S-547",3,4,0
2020.12.09,2,"M-Y-1293",4,0,2
2020.12.09,2,"LG-AK-79",2,1,2
2020.12.09,2,"WL-SC-855",2,5,3
2020.12.09,2,"HG-NS-13",2,0,2
2020.12.09,3,"KU-BN-63",4,2,7
2020.12.09,2,"HGW-M-456",1,4,3
2020.12.09,2,"MTK-O-27",0,3,1
2020.12.09,1,"WAF-P-167",6,1,1
2020.12.09,1,"ES-E-14",1,2,6
2020.12.09,2,"HI-LK-5831",1,5,2
2020.12.09,3,"MZG-MD-6",1,6,9
2020.12.09,2,"LDK-P-4571",5,1,3
2020.12.09,3,"COE-BW-89",1,3,1
2020.12.09,2,"SO-M-79",2,8,2
2020.12.09,3,"TIR-F-322",0,5,5
2020.12.09,1,"GTH-VJ-64",5,6,0
2020.12.09,2,"RD-Z-98",0,4,0
2020.12.09,1,"AÖ-FO-75",5,0,7
2020.12.09,1,"EI-AH-375",4,0,1
2020.12.09,2,"AW-S-6395",0,5,0
2020.12.09,2,"BAD-B-9161",5,6,3
2020.12.09,2,"FT-KC-243",4,2,6
2020.12.09,3,"AN-LV-689",1,4,1
2020.12.09,2,"NVP-WI-779",0,0,1
2020.12.09,1,"RS-K-423",1,3,2
2020.12.09,1,"SOK-M-8914",1,1,3
2020.12.09,2,"TÖL-B-76",3,1,2
2020.12.09,1,"MN-I-289",1,1,5
2020.12.09,3,"FRG-RA-776",5,0,2
2020.12.09,3,"WOB-RZ-79",2,2,4
2020.12.09,2,"BZ-B-2936",2,1,3
2020.12.09,2,"GE-CZ-374",3,1,0
2020.12.09,1,"RT-OC-157",2,4,6
2020.12.09,2,"V-D-29",6,6,1
2020.12.09,2,"ER-V-631",1,3,0
2020.12.09,2,"BK-IE-98",4,3,1
2020.12.09,2,"MR-L-85",0,0,3
2020.12.09,1,"VIE-D-955",0,1,4
2020.12.09,3,"MKK-Z-151",5,0,0
2020.12.09,1,"TDO-O-72",0,1,0
2020.12.09,3,"WUG-RO-4",0,1,1
2020.12.09,2,"NF-QN-2112",4,5,3
2020.12.09,2,"WUG-RO-4",1,4,5
2020.12.09,2,"RÜG-K-633",1,3,7
2020.12.09,1,"WE-PQ-4",2,3,2
2020.12.09,3,"LIF-K-87",0,5,7
2020.12.09,2,"THL-PB-93",5,0,0
2020.12.09,1,"ESW-WD-927",5,6,2
2020.12.09,2,"SO-M-79",1,2,4
2020.12.09,1,"EIC-OX-514",1,5,0
2020.12.09,1,"RO-N-61",1,1,5
2020.12.09,1,"EU-RO-1",0,5,3
2020.12.09,1,"SI-A-923",5,1,0
2020.12.09,3,"ME-Y-127",4,0,0
2020.12.09,3,"UL-F-181",1,1,0
2020.12.09,1,"DAH-D-36",1,0,2
2020.12.09,3,"FRG-E-4952",1,0,1
2020.12.09,3,"TÜ-YR-2557",3,4,2
2020.12.09,1,"LDK-P-4571",1,8,3
2020.12.09,3,"WHV-B-96",3,2,4
2020.12.09,3,"WE-GT-682",4,5,2
2020.12.09,1,"SHG-Y-117",2,6,2
2020.12.09,1,"WF-O-94",0,0,3
2020.12.09,1,"LL-MA-441",3,5,2
2020.12.09,3,"FN-WB-584",4,1,4
2020.12.09,2,"EL-B-287",4,2,2
2020.12.09,2,"MM-XG-2",3,0,8
2020.12.09,2,"RT-OC-157",5,0,4
2020.12.09,2,"AS-N-77",0,1,0
2020.12.09,3,"ST-UD-563",1,0,2
2020.12.09,1,"WUG-NT-542",4,0,0
2020.12.09,2,"LD-D-957",5,2,3
2020.12.09,2,"TBB-Q-3",2,3,2
2020.12.09,2,"OE-P-645",0,0,2
2020.12.09,1,"AÖ-ZM-15",0,0,2
2020.12.09,3,"LDK-P-4571",5,4,1
2020.12.09,3,"OH-UK-118",1,7,4
2020.12.09,3,"ES-F-78",0,1,4
2020.12.09,3,"OS-D-832",0,0,3
2020.12.09,1,"MVL-ZM-31",5,1,3
2020.12.09,3,"RÜG-UX-14",2,0,0
2020.12.09,1,"STA-YH-12",1,4,2
2020.12.09,2,"HX-A-86",9,2,1
2020.12.09,2,"LDK-O-871",1,4,1
2020.12.09,3,"WF-WW-2",5,7,3
2020.12.09,1,"AIC-QE-232",0,1,5
2020.12.10,2,"LM-GL-1241",0,5,1
2020.12.10,1,"HX-VE-52",0,1,3
2020.12.10,3,"AZ-YL-26",4,7,0
2020.12.10,3,"DAU-P-533",1,3,1
2020.12.10,3,"BD-Z-2645",7,0,5
2020.12.10,1,"RS-K-423",3,1,6
2020.12.10,3,"MÜ-G-464",1,3,6
2020.12.10,3,"OHA-C-92",0,2,1
2020.12.10,1,"DU-U-83",2,1,3
2020.12.10,1,"LRO-F-564",3,0,3
2020.12.10,1,"LG-I-3",2,0,4
2020.12.10,3,"S-E-6",2,7,2
2020.12.10,1,"KB-RK-157",1,5,3
2020.12.10,2,"WO-M-713",3,3,1
2020.12.10,2,"OPR-YS-695",2,5,4
2020.12.10,3,"HBN-NT-57",5,0,6
2020.12.10,3,"OE-C-868",0,7,0
2020.12.10,1,"SAD-K-6912",1,0,1
2020.12.10,2,"CB-UE-13",2,0,1
2020.12.10,1,"WOB-QE-952",4,4,4
2020.12.10,1,"BN-PG-22",1,0,4
2020.12.10,2,"THW-Z-13",6,0,0
2020.12.10,2,"PS-YX-11",0,0,4
2020.12.10,2,"UM-NM-412",4,1,2
2020.12.10,3,"ABI-N-9",0,0,2
2020.12.10,1,"DAH-D-36",5,5,5
2020.12.10,1,"TUT-W-33",4,0,1
2020.12.10,1,"WUG-RO-4",1,3,1
2020.12.10,1,"MSP-RR-3899",2,5,1
2020.12.10,3,"NF-H-1344",3,6,2
2020.12.10,3,"GÜ-RR-98",8,4,7
2020.12.10,1,"AP-A-858",4,1,1
2020.12.10,2,"SAW-H-67",1,0,1
2020.12.10,2,"LG-AK-79",0,0,6
2020.12.10,1,"AN-JI-788",1,4,2
2020.12.10,1,"GP-K-557",5,0,2
2020.12.10,1,"MKK-CL-93",1,0,1
2020.12.10,1,"MM-XG-2",5,3,7
2020.12.10,1,"EE-AM-913",0,0,2
2020.12.10,2,"PM-S-71",0,1,3
2020.12.10,2,"DE-D-18",3,3,7
2020.12.10,1,"H-HM-9",1,6,2
2020.12.10,1,"EMS-NC-39",2,0,2
2020.12.10,1,"HG-NS-13",1,6,1
2020.12.10,2,"THL-PB-93",7,6,2
2020.12.10,1,"H-HM-9",7,0,0
2020.12.10,3,"PLÖ-X-7727",1,2,4
2020.12.10,2,"HR-G-91",1,2,0
2020.12.10,1,"WAF-G-264",3,5,5
2020.12.10,1,"KEH-A-99",3,9,2
2020.12.10,3,"SW-RM-63",0,0,0
2020.12.10,1,"IN-JW-26",0,6,4
2020.12.10,3,"DL-FP-543",1,1,1
2020.12.10,1,"WHV-B-96",1,2,3
2020.12.10,2,"TÖL-L-974",0,4,1
2020.12.10,1,"LOS-TT-6514",1,3,5
2020.12.10,1,"L-AA-648",3,5,7
2020.12.10,3,"NMS-RL-52",0,3,0
2020.12.10,3,"BZ-J-5472",2,0,6
2020.12.10,2,"DU-C-161",2,1,7
2020.12.10,1,"GT-H-11",3,1,3
2020.12.10,2,"MKK-Z-151",4,2,4
2020.12.10,3,"WE-H-269",3,6,1
2020.12.10,1,"SIM-N-72",0,3,1
2020.12.10,3,"LD-D-957",3,0,1
2020.12.10,2,"BZ-B-2936",1,2,2
2020.12.10,3,"NW-S-36",7,5,5
2020.12.10,1,"AB-JT-79",6,1,0
2020.12.10,1,"HOL-Q-84",1,0,4
2020.12.10,2,"GTH-J-386",5,1,2
2020.12.10,1,"DD-T-4",8,6,2
2020.12.10,1,"LSN-P-554",2,3,3
2020.12.10,3,"H-MH-183",5,1,2
2020.12.10,3,"STD-DW-8",5,1,0
2020.12.10,1,"BZ-B-2936",7,1,6
2020.12.10,1,"NB-PX-887",3,0,1
2020.12.10,3,"GÜ-RR-98",8,0,2
2020.12.10,2,"MM-RL-4",4,0,2
2020.12.10,1,"W-BG-118",0,2,6
2020.12.10,2,"VER-LH-817",0,1,0
2020.12.10,2,"LG-AK-79",1,6,0
2020.12.10,1,"OG-EG-131",3,2,1
2020.12.10,3,"GZ-I-4591",5,5,4
2020.12.10,1,"FRG-E-4952",1,1,1
2020.12.10,2,"HN-CL-66",7,3,6
2020.12.10,2,"N-L-913",1,0,0
2020.12.10,2,"EB-EI-1",3,1,0
2020.12.10,2,"LÖ-H-4",2,1,4
2020.12.10,1,"PAF-U-154",1,0,1
2020.12.10,1,"FR-X-57",4,0,3
2020.12.10,1,"HRO-G-2464",0,5,4
2020.12.10,1,"PAN-V-5988",2,1,1
2020.12.10,2,"AE-HA-68",7,1,0
2020.12.10,3,"NES-YJ-26",0,5,7
2020.12.10,3,"LDK-O-871",0,3,2
2020.12.10,1,"SAW-H-67",1,0,2
2020.12.10,1,"LIF-EO-521",4,4,5
2020.12.10,2,"B-T-39",3,1,1
2020.12.10,2,"OSL-BW-924",2,5,0
2020.12.10,2,"ESW-VO-277",1,1,3
2020.12.10,2,"SB-ZW-871",2,6,1
2020.12.10,2,"K-P-279",5,4,2
2020.12.10,1,"NW-N-736",1,2,1
2020.12.10,2,"BO-PT-722",1,7,2
2020.12.10,2,"OL-A-623",0,0,1
2020.12.10,2,"NOH-ZD-37",5,3,1
2020.12.10,2,"GER-X-49",0,4,5
2020.12.10,3,"MG-VR-5",4,4,1
2020.12.10,2,"LD-S-39",2,1,0
2020.12.10,2,"WIL-N-945",1,0,4
2020.12.10,1,"LG-I-3",0,0,1
2020.12.10,1,"BZ-J-5472",1,0,3
2020.12.10,3,"AB-R-87",3,3,2
2020.12.10,1,"HH-T-324",0,7,1
2020.12.10,2,"SOK-X-75",5,3,0
2020.12.10,2,"WUG-A-559",6,1,0
2020.12.10,2,"HDH-TT-9",1,0,3
2020.12.10,3,"MN-W-8",2,1,0
2020.12.10,3,"RÜD-YQ-4",0,4,7
2020.12.10,3,"HR-K-93",2,8,7
2020.12.10,1,"KU-B-49",1,1,5
2020.12.10,1,"LD-YO-917",4,0,6
2020.12.10,2,"COE-BW-89",9,3,6
2020.12.10,2,"SZ-Q-59",5,1,6
2020.12.10,3,"LL-MA-441",2,4,4
2020.12.10,2,"KF-D-95",0,2,0
2020.12.10,2,"LD-D-957",6,1,1
2020.12.10,1,"DU-U-83",0,2,2
2020.12.10,2,"BD-Z-2645",0,0,5
2020.12.10,3,"MEI-S-547",4,4,1
2020.12.10,1,"BÜS-MD-55",2,7,4
2020.12.10,2,"KN-XM-84",1,1,1
2020.12.10,3,"GER-JT-17",4,2,1
2020.12.10,2,"TÜ-YR-2557",2,1,5
2020.12.10,2,"HEF-J-696",0,0,0
2020.12.10,2,"SOK-B-14",0,0,0
2020.12.10,3,"WÜ-Y-1339",2,1,0
2020.12.11,1,"WTM-B-6",3,4,2
2020.12.11,2,"OA-J-12",0,3,2
2020.12.11,3,"BP-QM-566",0,0,1
2020.12.11,2,"OAL-A-459",0,3,1
2020.12.11,1,"PAF-N-97",1,1,6
2020.12.11,2,"NW-J-552",3,1,0
2020.12.11,1,"OA-J-12",3,2,5
2020.12.11,1,"EBE-B-57",4,2,5
2020.12.11,1,"GÖ-Y-61",0,1,5
2020.12.11,3,"MST-F-51",5,1,0
2020.12.11,2,"SC-KR-234",3,2,2
2020.12.11,2,"SO-XK-811",4,0,6
2020.12.11,3,"RV-C-94",3,2,2
2020.12.11,1,"TS-A-25",2,5,1
2020.12.11,2,"SOK-YW-9",3,1,1
2020.12.11,2,"WAK-T-61",3,0,0
2020.12.11,2,"WL-SC-855",3,6,2
2020.12.11,2,"DH-G-8",0,0,0
2020.12.11,2,"NOH-ZD-37",0,3,0
2020.12.11,2,"LU-U-52",1,4,3
2020.12.11,3,"OE-W-823",2,2,6
2020.12.11,1,"MA-AA-3645",0,6,1
2020.12.11,1,"NU-N-3",3,5,6
2020.12.11,2,"SAW-Y-449",0,4,2
2020.12.11,1,"DON-L-549",6,9,2
2020.12.11,3,"WO-M-713",1,0,6
2020.12.11,3,"PAN-R-38",4,6,2
2020.12.11,1,"IZ-NY-652",2,1,6
2020.12.11,3,"OD-NK-24",3,1,5
2020.12.11,1,"KA-RJ-3",6,2,6
2020.12.11,3,"WIL-C-44",2,4,4
2020.12.11,2,"BN-PG-22",1,1,4
2020.12.11,2,"NR-NU-14",2,5,1
2020.12.11,2,"WF-WW-2",4,5,6
2020.12.11,3,"AS-PG-9",1,4,1
2020.12.11,3,"PLÖ-OW-75",0,0,3
2020.12.11,1,"WAF-V-2673",4,2,6
2020.12.11,2,"TDO-O-72",2,0,3
2020.12.11,3,"PF-AI-137",3,0,4
2020.12.11,2,"WUN-RE-488",6,2,1
2020.12.11,1,"GM-K-7",6,4,0
2020.12.11,1,"MR-L-85",2,2,6
2020.12.11,2,"MVL-ZM-31",3,6,5
2020.12.11,2,"ABI-OB-294",1,1,2
2020.12.11,3,"HGW-WZ-624",6,0,0
2020.12.11,2,"SAW-B-78",2,7,2
2020.12.11,2,"GG-N-97",0,3,1
2020.12.11,1,"WOB-G-37",6,0,5
2020.12.11,1,"KL-ON-8",9,2,2
2020.12.11,3,"LDS-I-15",4,3,4
2020.12.11,2,"NR-LN-2929",6,1,0
2020.12.11,2,"AS-N-77",1,0,7
2020.12.11,1,"SAW-H-67",4,1,2
2020.12.11,2,"BI-YC-52",0,1,7
2020.12.11,2,"GT-H-11",0,8,4
2020.12.11,2,"NF-QN-2112",3,7,2
2020.12.11,3,"OVP-C-622",0,1,3
2020.12.11,3,"ABI-N-9",4,0,1
2020.12.11,3,"TÜ-QC-22",1,2,1
2020.12.11,3,"NWM-B-626",1,0,0
2020.12.11,1,"ESW-WD-927",2,2,3
2020.12.11,2,"HOM-F-92",2,2,3
2020.12.11,2,"MR-Z-935",8,1,1
2020.12.11,2,"HER-RR-275",1,1,5
2020.12.11,3,"WÜ-Y-1339",3,2,2
2020.12.11,2,"MST-JJ-18",8,3,0
2020.12.11,3,"FFB-F-846",0,0,5
2020.12.11,3,"MZG-MD-6",1,1,0
2020.12.11,3,"OE-FZ-829",5,7,2
2020.12.11,3,"ROS-R-42",3,3,1
2020.12.11,3,"GF-G-82",0,4,2
2020.12.11,1,"MS-F-74",2,0,2
2020.12.11,2,"DAH-D-36",4,2,0
2020.12.11,1,"SO-XK-811",6,4,0
2020.12.11,3,"REG-SE-5415",5,3,7
2020.12.11,1,"H-HM-9",0,1,2
2020.12.11,2,"BN-PG-22",0,3,2
2020.12.11,3,"GÜ-HR-5253",7,2,0
2020.12.11,1,"FL-FE-453",3,1,3
2020.12.11,3,"N-L-913",1,8,9
2020.12.11,3,"TG-KW-157",4,6,2
2020.12.11,2,"SOK-YW-9",4,4,3
2020.12.11,1,"Y-ES-77",3,4,3
2020.12.11,1,"GTH-X-3",1,2,3
2020.12.11,3,"MKK-VJ-986",2,7,3
2020.12.11,3,"RÜG-YG-27",1,0,1
2020.12.11,3,"HI-LK-5831",0,2,0
2020.12.11,3,"SPN-EF-219",5,2,1
2020.12.11,3,"CB-UE-13",2,2,2
2020.12.11,1,"HI-LK-5831",0,0,0
2020.12.11,3,"LSN-N-9759",6,4,2
2020.12.11,1,"EIC-O-898",0,2,0
2020.12.11,3,"FT-KC-243",1,5,1
2020.12.11,1,"SHA-TG-92",3,2,7
2020.12.11,1,"EN-A-8",6,5,0
2020.12.11,2,"H-MH-183",0,1,6
2020.12.11,1,"RT-I-15",4,6,3
2020.12.11,1,"PAF-U-154",2,2,4
2020.12.11,3,"DH-MT-479",3,3,6
2020.12.11,1,"FRG-E-4952",8,0,3
2020.12.11,1,"COC-Z-7",3,1,3
2020.12.11,1,"ESW-VO-277",5,1,0
2020.12.11,1,"DH-MT-479",4,1,3
2020.12.11,3,"CHA-M-475",2,4,7
2020.12.11,3,"KO-NH-841",3,1,0
2020.12.11,2,"MR-PW-5475",2,0,3
2020.12.11,1,"HS-TM-25",2,6,4
2020.12.11,1,"DAH-G-83",7,4,8
2020.12.11,1,"EI-AH-375",1,2,0
2020.12.11,2,"HRO-G-2464",1,0,6
2020.12.11,1,"NW-S-36",2,2,3
2020.12.11,3,"OF-D-629",1,4,1
2020.12.11,3,"SM-RI-94",1,7,4
2020.12.11,2,"SB-QO-122",2,0,5
2020.12.11,1,"IN-JW-26",4,1,1
2020.12.11,1,"HF-BN-8",7,0,0
2020.12.11,1,"OH-UK-118",1,1,3
2020.12.11,2,"H-S-495",3,0,1
2020.12.11,3,"PAF-C-7",6,0,0
2020.12.11,3,"NU-PM-2",5,7,4
2020.12.11,1,"DL-TE-9762",1,2,4
2020.12.11,1,"OD-NK-24",2,1,3
2020.12.11,2,"LD-OL-9852",9,1,1
2020.12.11,1,"LOS-M-36",2,2,4
2020.12.11,2,"KS-NO-59",1,7,4
2020.12.11,3,"AW-S-6395",4,7,7
2020.12.11,3,"TBB-Q-3",5,0,3
2020.12.11,1,"HDH-GJ-64",4,0,6
2020.12.11,2,"MN-W-7",5,6,3
2020.12.11,2,"AIC-Q-5",0,1,7
2020.12.11,3,"RA-KF-6934",7,4,0
2020.12.11,1,"NES-YJ-26",0,0,1
2020.12.11,1,"HDH-TT-9",1,3,0
2020.12.11,2,"WN-G-454",2,4,0
2020.12.11,2,"B-T-39",9,2,0
2020.12.11,3,"WÜ-L-2739",0,4,0
2020.12.11,1,"WES-PY-211",2,2,5
2020.12.11,2,"HH-Z-6442",2,4,1
2020.12.11,3,"AN-I-484",0,1,0
2020.12.11,2,"OVP-C-622",5,1,4
2020.12.11,3,"ES-RK-632",0,6,0
2020.12.11,2,"LSA-IH-9",4,2,1
2020.12.11,2,"HEF-J-696",1,5,0
2020.12.11,2,"Z-OH-5",1,2,0
2020.12.11,2,"MA-H-94",0,2,2
2020.12.11,1,"EB-A-675",1,2,4
2020.12.11,3,"BAR-F-5",2,0,7
2020.12.11,1,"LD-CL-4527",3,0,0
2020.12.11,1,"SLK-WA-97",0,4,5
2020.12.11,1,"MN-JI-5391",0,7,1
2020.12.11,2,"RÜD-TF-5487",4,3,0
2020.12.11,2,"SAD-X-4",7,3,0
2020.12.12,3,"KB-V-64",6,0,0
2020.12.12,3,"AW-T-573",5,0,2
2020.12.12,1,"TÖL-T-92",2,6,2
2020.12.12,3,"BO-Y-9",4,5,2
2020.12.12,2,"HDH-SY-2353",4,2,0
2020.12.12,2,"THL-Q-628",0,7,0
2020.12.12,1,"HGW-M-456",0,4,1
2020.12.12,2,"TÜ-YR-2557",7,3,0
2020.12.12,1,"EB-EI-1",2,2,4
2020.12.12,1,"RW-U-95",4,3,1
2020.12.12,2,"UN-V-24",7,6,1
2020.12.12,3,"GÜ-RR-98",4,6,0
2020.12.12,1,"MR-PW-5475",4,3,0
2020.12.12,2,"HL-WN-13",2,1,4
2020.12.12,1,"KS-H-618",7,2,1
2020.12.12,3,"WOB-DY-997",7,3,1
2020.12.12,2,"MI-GD-9572",3,4,0
2020.12.12,2,"KU-BN-63",1,2,1
2020.12.12,2,"HAM-W-8762",6,4,3
2020.12.12,3,"BZ-B-2936",0,2,6
2020.12.12,3,"RS-K-423",1,1,5
2020.12.12,3,"DLG-S-3456",2,4,1
2020.12.12,3,"NWM-B-626",4,0,0
2020.12.12,3,"FT-KC-243",1,0,0
2020.12.12,2,"GZ-QU-8",1,8,2
2020.12.12,2,"MKK-Z-151",2,4,0
2020.12.12,3,"WF-Q-32",1,0,1
