iata,name,city,state,country,lat,long,dst,tz,utc_offset
CSM,Clinton Sherman Airport,Clinton,OK,USA,35.33983917,-99.20049944,A,America/Chicago,-5
OKM,Okmulgee Regional Airport,Okmulgee,OK,USA,35.66813889,-95.94869444,A,America/Chicago,-5
DUC,Halliburton Field,Duncan,OK,USA,34.470875,-97.95986111,A,America/Chicago,-5
RVS,Richard Lloyd Jones Jr Airport,Tulsa,OK,USA,36.0396275,-95.984635,A,America/Chicago,-5
GUY,Guymon Municipal Airport,Guymon,OK,USA,36.68507194,-101.50778170000001,A,America/Chicago,-5
SWO,Stillwater Regional Airport,Stillwater,OK,USA,36.16025194,-97.08577028,A,America/Chicago,-5
ADM,Ardmore Municipal Airport,Ardmore,OK,USA,34.30320667,-97.01952167,A,America/Chicago,-5
PWA,Wiley Post Airport,Oklahoma City,OK,USA,35.53455,-97.64721556,A,America/Chicago,-5
HBR,Hobart Regional Airport,Hobart,OK,USA,34.9913075,-99.051352500000007,A,America/Chicago,-5
CUH,Cushing Municipal Airport,Cushing,OK,USA,35.949925,-96.77305278,A,America/Chicago,-5
MLC,Mc Alester Regional Airport,McAlester,OK,USA,34.88240194,-95.78346278,A,America/Chicago,-5
OKC,Will Rogers World Airport,Oklahoma City,OK,USA,35.39308833,-97.60073389,A,America/Chicago,-5
TUL,Tulsa International Airport,Tulsa,OK,USA,36.19837222,-95.88824167,A,America/Chicago,-5
PNC,Ponca City Regional Airport,Ponca City,OK,USA,36.73058417,-97.09976833,A,America/Chicago,-5
ONO,Ontario Municipal Airport,Ontario,OR,USA,44.02052417,-117.01363500000001,A,America/Boise,-6
RDM,Roberts Field,Redmond,OR,USA,44.25406722,-121.1499633,A,America/Los_Angeles,-7
MFR,Rogue Valley International Medford Airport,Medford,OR,USA,42.37422778,-122.8734978,A,America/Los_Angeles,-7
EUG,Mahlon Sweet Field,Eugene,OR,USA,44.123259999999995,-123.21868559999999,A,America/Los_Angeles,-7
SPB,Charlotte Amalie Harbor Seaplane Base,Scappoose,OR,USA,45.77250444,-122.8623611,A,America/Los_Angeles,-7
LGD,La Grande/Union County Airport,La Grande,OR,USA,45.29020944,-118.0071108,A,America/Los_Angeles,-7
TTD,Portland Troutdale Airport,Portland,OR,USA,45.54936889,-122.4012519,A,America/Los_Angeles,-7
ONP,Newport Municipal Airport,Newport,OR,USA,44.58036111,-124.0579167,A,America/Los_Angeles,-7
PDT,Eastern Oregon Regional At Pendleton Airport,Pendleton,OR,USA,45.69505556,-118.84144440000001,A,America/Los_Angeles,-7
PDX,Portland International Airport,Portland,OR,USA,45.58872222,-122.5975,A,America/Los_Angeles,-7
SLE,Salem Municipal Airport/McNary Field,Salem,OR,USA,44.90952778,-123.0025,A,America/Los_Angeles,-7
AST,Astoria Regional Airport,Astoria,OR,USA,46.15797222,-123.87869440000001,A,America/Los_Angeles,-7
LMT,Crater Lake-Klamath Regional Airport,Klamath Falls,OR,USA,42.15614361,-121.7332081,A,America/Los_Angeles,-7
HIO,Portland Hillsboro Airport,Hillsboro (Portland),OR,USA,45.54039389,-122.94982579999999,A,America/Los_Angeles,-7
LKV,Lake County Airport,Lakeview,OR,USA,42.16111111,-120.39907029999999,A,America/Los_Angeles,-7
DLS,Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,OR,USA,45.61854556,-121.1673439,A,America/Los_Angeles,-7
OTH,Southwest Oregon Regional Airport,North Bend,OR,USA,43.41713889,-124.2460278,A,America/Los_Angeles,-7
CVO,Corvallis Municipal Airport,Corvallis,OR,USA,44.49719361,-123.2898297,A,America/Los_Angeles,-7
BNO,Burns Municipal Airport,Burns,OR,USA,43.59212778,-118.95497890000001,A,America/Los_Angeles,-7
AOO,Altoona Blair County Airport,Altoona,PA,USA,40.29637222,-78.32002306,A,America/New_York,-4
PIT,Pittsburgh International Airport,Pittsburgh,PA,USA,40.49146583,-80.23287083,A,America/New_York,-4
PNE,Northeast Philadelphia Airport,Philadelphia,PA,USA,40.08194417,-75.01058667,A,America/New_York,-4
JST,John Murtha Johnstown Cambria County Airport,Johnstown,PA,USA,40.31611111,-78.83394444,A,America/New_York,-4
ABE,Lehigh Valley International Airport,Allentown,PA,USA,40.65236278,-75.44040167,A,America/New_York,-4
LBE,Arnold Palmer Regional Airport,Latrobe,PA,USA,40.275940000000006,-79.40479722,A,America/New_York,-4
AGC,Allegheny County Airport,Pittsburgh,PA,USA,40.35440139,-79.93016889,A,America/New_York,-4
ERI,Erie International Tom Ridge Field,Erie,PA,USA,42.08202139,-80.17621556,A,America/New_York,-4
FKL,Venango Regional Airport,Franklin,PA,USA,41.37787361,-79.86036167,A,America/New_York,-4
RDG,Reading Regional Carl A Spaatz Field,Reading,PA,USA,40.3785,-75.96525,A,America/New_York,-4
UKT,Quakertown Airport,Quakertown,PA,USA,40.43521194,-75.38192861,A,America/New_York,-4
AVP,Wilkes Barre Scranton International Airport,Wilkes-Barre/Scranton,PA,USA,41.33814944,-75.724267500000011,A,America/New_York,-4
MDT,Harrisburg International Airport,Harrisburg,PA,USA,40.19349528,-76.76340361,A,America/New_York,-4
HZL,Hazleton Municipal Airport,Hazleton,PA,USA,40.98677778,-75.99488889,A,America/New_York,-4
IPT,Williamsport Regional Airport,Williamsport,PA,USA,41.24183583,-76.92109556,A,America/New_York,-4
DUJ,DuBois Regional Airport,Du Bois,PA,USA,41.17826611,-78.89869778,A,America/New_York,-4
DYL,Doylestown Airport,Doylestown,PA,USA,40.33305028,-75.12233833,A,America/New_York,-4
WBW,Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,PA,USA,41.29717222,-75.85120556,A,America/New_York,-4
LHV,William T. Piper Memorial Airport,Lock Haven,PA,USA,41.13618028,-77.42053556,A,America/New_York,-4
LNS,Lancaster Airport,Lancaster,PA,USA,40.12171528,-76.29609778,A,America/New_York,-4
PHL,Philadelphia International Airport,Philadelphia,PA,USA,39.87195278,-75.24114083,A,America/New_York,-4
MPO,Pocono Mountains Municipal Airport,Mount Pocono,PA,USA,41.1374775,-75.37887833,A,America/New_York,-4
BFD,Bradford Regional Airport,Bradford,PA,USA,41.80306778,-78.64012083,A,America/New_York,-4
WST,Westerly State Airport,Westerly,RI,USA,41.34961694,-71.80337778,A,America/New_York,-4
PVD,Theodore Francis Green State Airport,Providence,RI,USA,41.72399917,-71.42822111,A,America/New_York,-4
BID,Block Island State Airport,Block Island,RI,USA,41.16811889,-71.57784167,A,America/New_York,-4
SFZ,North Central State Airport,Pawtucket,RI,USA,41.92076333,-71.49138139,A,America/New_York,-4
GSP,Greenville Spartanburg International Airport,Greer,SC,USA,34.89566722,-82.21885833,A,America/New_York,-4
CDN,Woodward Field,Camden,SC,USA,34.28358333,-80.56486111,A,America/New_York,-4
CAE,Columbia Metropolitan Airport,Columbia,SC,USA,33.93884,-81.11953944,A,America/New_York,-4
FLO,Florence Regional Airport,Florence,SC,USA,34.18536111,-79.72388889,A,America/New_York,-4
MYR,Myrtle Beach International Airport,Myrtle Beach,SC,USA,33.67975,-78.92833333,A,America/New_York,-4
SPA,Spartanburg Downtown Memorial Airport,Spartanburg,SC,USA,34.91572222,-81.9565,A,America/New_York,-4
GGE,Georgetown County Airport,Georgetown,SC,USA,33.31169444,-79.31958333,A,America/New_York,-4
CEU,Oconee County Regional Airport,Clemson,SC,USA,34.67205556,-82.88644444,A,America/New_York,-4
AND,Anderson Regional Airport,Anderson,SC,USA,34.49494444,-82.70902778,A,America/New_York,-4
CUB,Jim Hamilton L.B. Owens Airport,Columbia,SC,USA,33.97047222,-80.99525,A,America/New_York,-4
CRE,Grand Strand Airport,North Myrtle Beach,SC,USA,33.81175,-78.72394444,A,America/New_York,-4
CHS,Charleston Air Force Base-International Airport,Charleston,SC,USA,32.89864639,-80.04050583,A,America/New_York,-4
HVS,Hartsville Regional Airport,Hartsville,SC,USA,34.40308333,-80.11922222,A,America/New_York,-4
GMU,Greenville Downtown Airport,Greenville,SC,USA,34.84794444,-82.35,A,America/New_York,-4
AIK,Aiken Regional Airport,Aiken,SC,USA,33.64955556,-81.68447222,A,America/New_York,-4
ABR,Aberdeen Regional Airport,Aberdeen,SD,USA,45.44905556,-98.42183333,A,America/Chicago,-5
PIR,Pierre Regional Airport,Pierre,SD,USA,44.38267694,-100.285965,A,America/Chicago,-5
FSD,Joe Foss Field Airport,Sioux Falls,SD,USA,43.58135111,-96.74170028,A,America/Chicago,-5
YKN,Chan Gurney Municipal Airport,Yankton,SD,USA,42.91669444,-97.38594444,A,America/Chicago,-5
RAP,Rapid City Regional Airport,Rapid City,SD,USA,44.04532139,-103.0573708,A,America/Denver,-6
MHE,Mitchell Municipal Airport,Mitchell,SD,USA,43.77483333,-98.03861111,A,America/Chicago,-5
SPF,Black Hills Airport-Clyde Ice Field,Spearfish,SD,USA,44.48022222,-103.7768889,A,America/Denver,-6
HON,Huron Regional Airport,Huron,SD,USA,44.38520056,-98.2285425,A,America/Chicago,-5
ATY,Watertown Regional Airport,Watertown,SD,USA,44.91398056,-97.15471944,A,America/Chicago,-5
HDI,Hardwick Field,Cleveland,TN,USA,35.22007306,-84.83244333,A,America/New_York,-4
BNA,Nashville International Airport,Nashville,TN,USA,36.12447667,-86.67818222,A,America/Chicago,-5
NQA,Millington-Memphis Airport,Millington,TN,USA,35.35666667,-89.87027778,A,America/Chicago,-5
MQY,Smyrna Airport,Smyrna,TN,USA,36.00897944,-86.52007667,A,America/Chicago,-5
CKV,Clarksville–Montgomery County Regional Airport,Clarksville,TN,USA,36.62188083,-87.41495361,A,America/Chicago,-5
MKL,McKellar-Sipes Regional Airport,Jackson,TN,USA,35.59987944,-88.91561611,A,America/Chicago,-5
CHA,Lovell Field,Chattanooga,TN,USA,35.03526833,-85.20378778,A,America/New_York,-4
APT,Marion County Brown Field,Jasper,TN,USA,35.06067778,-85.58531667,A,America/Chicago,-5
UOS,Franklin County Airport,Sewanee,TN,USA,35.20397028,-85.89858889,A,America/Chicago,-5
TYS,McGhee Tyson Airport,Knoxville,TN,USA,35.81248722,-83.99285583,A,America/New_York,-4
MEM,Memphis International Airport,Memphis,TN,USA,35.04241667,-89.97666667,A,America/Chicago,-5
TRI,Tri-Cities Regional TN/VA Airport,Bristol,TN,USA,36.47521417,-82.40742056,A,America/New_York,-4
INK,Winkler County Airport,Wink,TX,USA,31.77962833,-103.20136190000001,A,America/Chicago,-5
AFW,Fort Worth Alliance Airport,Fort Worth,TX,USA,32.98763889,-97.31880556,A,America/Chicago,-5
RBD,Dallas Executive Airport,Dallas,TX,USA,32.68086111,-96.86819444,A,America/Chicago,-5
PRX,Cox Field,Paris,TX,USA,33.63660667,-95.45073194,A,America/Chicago,-5
AUS,Austin Bergstrom International Airport,Austin,TX,USA,30.19453278,-97.66987194,A,America/Chicago,-5
BGD,Hutchinson County Airport,Borger,TX,USA,35.70004194,-101.39405359999999,A,America/Chicago,-5
SAT,San Antonio International Airport,San Antonio,TX,USA,29.53369444,-98.46977778,A,America/Chicago,-5
ABI,Abilene Regional Airport,Abilene,TX,USA,32.41132,-99.68189722,A,America/Chicago,-5
CXO,Conroe-North Houston Regional Airport,Conroe,TX,USA,30.35183333,-95.4144675,A,America/Chicago,-5
DHT,Dalhart Municipal Airport,Dalhart,TX,USA,36.022585,-102.5472775,A,America/Chicago,-5
OZA,Ozona Municipal Airport,Ozona,TX,USA,30.73528028,-101.20297190000001,A,America/Chicago,-5
BPT,Southeast Texas Regional Airport,Beaumont/Port Arthur,TX,USA,29.95083333,-94.02069444,A,America/Chicago,-5
HOU,William P Hobby Airport,Houston,TX,USA,29.64541861,-95.27888889,A,America/Chicago,-5
SPS,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,TX,USA,33.98879611,-98.49189333,A,America/Chicago,-5
TYR,Tyler Pounds Regional Airport,Tyler,TX,USA,32.35413889,-95.40238611,A,America/Chicago,-5
HRL,Valley International Airport,Harlingen,TX,USA,26.22850611,-97.65439389,A,America/Chicago,-5
MSA,Muskrat Dam Airport,Mount Pleasant,TX,USA,33.12936111,-94.97563889,A,America/Chicago,-5
PSX,Palacios Municipal Airport,Palacios,TX,USA,28.72751778,-96.2509675,A,America/Chicago,-5
TPL,Draughon Miller Central Texas Regional Airport,Temple,TX,USA,31.1525,-97.40777778,A,America/Chicago,-5
MNZ,Manassas Regional Airport/Harry P. Davis Field,Hamilton,TX,USA,31.66592639,-98.1486375,A,America/Chicago,-5
PPA,Perry Lefors Field,Pampa,TX,USA,35.61298806,-100.9962608,A,America/Chicago,-5
MFE,Mc Allen Miller International Airport,McAllen,TX,USA,26.17583333,-98.23861111,A,America/Chicago,-5
ALI,Alice International Airport,Alice,TX,USA,27.74088889,-98.02694444,A,America/Chicago,-5
DAL,Dallas Love Field,Dallas,TX,USA,32.84711389,-96.85177222,A,America/Chicago,-5
UVA,Garner Field,Uvalde,TX,USA,29.21135028,-99.74358306,A,America/Chicago,-5
EFD,Ellington Airport,Houston,TX,USA,29.60733333,-95.15875,A,America/Chicago,-5
LFK,Angelina County Airport,Lufkin,TX,USA,31.23401389,-94.75,A,America/Chicago,-5
SGR,Sugar Land Regional Airport,Houston,TX,USA,29.62225306,-95.65652889,A,America/Chicago,-5
CFD,Coulter Field,Bryan,TX,USA,30.71569444,-96.33136111,A,America/Chicago,-5
SEP,Stephenville Clark Regional Airport,Stephenville,TX,USA,32.21532333,-98.17766722,A,America/Chicago,-5
COT,Cotulla-La Salle County Airport,Cotulla,TX,USA,28.45825583,-99.22016389,A,America/Chicago,-5
DRT,Del Rio International Airport,Del Rio,TX,USA,29.37181222,-100.9232339,A,America/Chicago,-5
DWH,David Wayne Hooks Memorial Airport,Houston,TX,USA,30.06186111,-95.55277778,A,America/Chicago,-5
MRF,Marfa Municipal Airport,Marfa,TX,USA,30.37147222,-104.0166944,A,America/Chicago,-5
SSF,Stinson Municipal Airport,San Antonio,TX,USA,29.337007500000002,-98.47114056,A,America/Chicago,-5
DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,A,America/Chicago,-5
ELP,El Paso International Airport,El Paso,TX,USA,31.80666667,-106.37780559999999,A,America/Denver,-6
FST,Fort Stockton Pecos County Airport,Fort Stockton,TX,USA,30.91566667,-102.9161389,A,America/Chicago,-5
MAF,Midland International Airport,Midland,TX,USA,31.94252778,-102.20191390000001,A,America/Chicago,-5
SJT,San Angelo Regional Mathis Field,San Angelo,TX,USA,31.35775,-100.4963056,A,America/Chicago,-5
GRK,Robert Gray  Army Air Field Airport,Killeen,TX,USA,31.06489778,-97.82779778,A,America/Chicago,-5
RKP,Aransas County Airport,Rockport,TX,USA,28.08677778,-97.04461111,A,America/Chicago,-5
ADS,Addison Airport,Dallas/Addison,TX,USA,32.96855944,-96.83644778,A,America/Chicago,-5
IAH,George Bush Intercontinental Houston Airport,Houston,TX,USA,29.98047222,-95.33972222,A,America/Chicago,-5
GLS,Scholes International At Galveston Airport,Galveston,TX,USA,29.26532333,-94.86040667,A,America/Chicago,-5
IWS,West Houston Airport,Houston,TX,USA,29.81819444,-95.67261111,A,America/Chicago,-5
ERV,Kerrville Municipal Louis Schreiner Field,Kerrville,TX,USA,29.976734999999998,-99.08567972,A,America/Chicago,-5
GVT,Majors Airport,Greenville,TX,USA,33.06783889,-96.0653325,A,America/Chicago,-5
AMA,Rick Husband Amarillo International Airport,Amarillo,TX,USA,35.2193725,-101.7059272,A,America/Chicago,-5
BMT,Beaumont Municipal Airport,Beaumont,TX,USA,30.07044111,-94.21553806,A,America/Chicago,-5
GGG,East Texas Regional Airport,Longview,TX,USA,32.38486111,-94.71171,A,America/Chicago,-5
JAS,Jasper County Airport-Bell Field,Jasper,TX,USA,30.89058333,-94.03483333,A,America/Chicago,-5
PEQ,Pecos Municipal Airport,Pecos City,TX,USA,31.3823575,-103.5107017,A,America/Chicago,-5
CLL,Easterwood Field,College Station,TX,USA,30.58858944,-96.36382417,A,America/Chicago,-5
MWL,Mineral Wells Airport,Mineral Wells,TX,USA,32.78160556,-98.060175,A,America/Chicago,-5
ACT,Waco Regional Airport,Waco,TX,USA,31.61128833,-97.23051917,A,America/Chicago,-5
BRO,Brownsville South Padre Island International Airport,Brownsville,TX,USA,25.90683333,-97.42586111,A,America/Chicago,-5
CNW,TSTC Waco Airport,Waco,TX,USA,31.63783139,-97.07413889,A,America/Chicago,-5
LBB,Lubbock Preston Smith International Airport,Lubbock,TX,USA,33.66363889,-101.8227778,A,America/Chicago,-5
CRP,Corpus Christi International Airport,Corpus Christi,TX,USA,27.77036083,-97.50121528,A,America/Chicago,-5
FTW,Fort Worth Meacham International Airport,Fort Worth,TX,USA,32.81977778,-97.36244444,A,America/Chicago,-5
BKD,Stephens County Airport,Breckenridge,TX,USA,32.71904694,-98.89099972,A,America/Chicago,-5
VCT,Victoria Regional Airport,Victoria,TX,USA,28.85255556,-96.91848722,A,America/Chicago,-5
LRD,Laredo International Airport,Laredo,TX,USA,27.54373861,-99.46154361,A,America/Chicago,-5
PVU,Provo Municipal Airport,Provo,UT,USA,40.21919444,-111.7233611,A,America/Denver,-6
SLC,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78838778,-111.9777731,A,America/Denver,-6
VEL,Vernal Regional Airport,Vernal,UT,USA,40.44090167,-109.5099203,A,America/Denver,-6
CDC,Cedar City Regional Airport,Cedar City,UT,USA,37.70097028,-113.098575,A,America/Denver,-6
ENV,Wendover Airport,Wendover,UT,USA,40.71869528,-114.03088999999999,A,America/Denver,-6
LGU,Logan-Cache Airport,Logan,UT,USA,41.78773083,-111.85268219999999,A,America/Denver,-6
PUC,Carbon County Regional/Buck Davis Field,Price,UT,USA,39.61391556,-110.7514183,A,America/Denver,-6
BMC,Brigham City Regional Airport,Brigham City,UT,USA,41.55239139,-112.0622625,A,America/Denver,-6
DTA,Delta Municipal Airport,Delta,UT,USA,39.38328861,-112.5096683,A,America/Denver,-6
OGD,Ogden Hinckley Airport,Ogden,UT,USA,41.19594417,-112.012175,A,America/Denver,-6
BCE,Bryce Canyon Airport,Bryce Canyon,UT,USA,37.70637111,-112.14547250000001,A,America/Denver,-6
CNY,Canyonlands Field,Moab,UT,USA,38.75495611,-109.7548439,A,America/Denver,-6
SGU,St George Municipal Airport,St George,UT,USA,37.09058333,-113.59305559999999,A,America/Denver,-6
DCA,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208333,-77.03772222,A,America/New_York,-4
IAD,Washington Dulles International Airport,Chantilly,VA,USA,38.94453194,-77.45580972,A,America/New_York,-4
ORF,Norfolk International Airport,Norfolk,VA,USA,36.89461111,-76.20122222,A,America/New_York,-4
SHD,Shenandoah Valley Regional Airport,Staunton/Harrisonburg,VA,USA,38.26384333,-78.89643806,A,America/New_York,-4
DAN,Danville Regional Airport,Danville,VA,USA,36.57286111,-79.33611111,A,America/New_York,-4
LYH,Lynchburg Regional Preston Glenn Field,Lynchburg,VA,USA,37.32668528,-79.20043056,A,America/New_York,-4
RIC,Richmond International Airport,Richmond,VA,USA,37.50516667,-77.31966667,A,America/New_York,-4
ROA,Roanoke–Blacksburg Regional Airport,Roanoke,VA,USA,37.32546833,-79.97542833,A,America/New_York,-4
PHF,Newport News Williamsburg International Airport,Newport News,VA,USA,37.13189556,-76.4929875,A,America/New_York,-4
PTB,Dinwiddie County Airport,Petersburg,VA,USA,37.18375833,-77.50738889,A,America/New_York,-4
CHO,Charlottesville Albemarle Airport,Charlottesville,VA,USA,38.13863889,-78.45286111,A,America/New_York,-4
MVL,Morrisville Stowe State Airport,Morrisville,VT,USA,44.53460806,-72.61400444,A,America/New_York,-4
BTV,Burlington International Airport,Burlington,VT,USA,44.47300361,-73.1503125,A,America/New_York,-4
MPV,Edward F Knapp State Airport,Barre-Montpelier,VT,USA,44.203505,-72.56232944,A,America/New_York,-4
RUT,Rutland - Southern Vermont Regional Airport,Rutland,VT,USA,43.52990694,-72.949615000000009,A,America/New_York,-4
PAE,Snohomish County (Paine Field) Airport,Everett,WA,USA,47.90762861,-122.2815892,A,America/Los_Angeles,-7
BFI,Boeing Field King County International Airport,Seattle,WA,USA,47.52998917,-122.3019561,A,America/Los_Angeles,-7
HQM,Bowerman Airport,Hoquiam,WA,USA,46.97120167,-123.9365581,A,America/Los_Angeles,-7
PUW,Pullman Moscow Regional Airport,"Pullman/Moscow,ID",WA,USA,46.74386111,-117.10958329999998,A,America/Los_Angeles,-7
RNT,Renton Municipal Airport,Renton,WA,USA,47.49313889,-122.21575,A,America/Los_Angeles,-7
PSC,Tri Cities Airport,Pasco,WA,USA,46.26468028,-119.11902920000001,A,America/Los_Angeles,-7
PWT,Bremerton National Airport,Bremerton,WA,USA,47.49275361,-122.76242859999998,A,America/Los_Angeles,-7
CLS,Chehalis Centralia Airport,Chehalis,WA,USA,46.67649194,-122.97929669999999,A,America/Los_Angeles,-7
CLM,William R Fairchild International Airport,Port Angeles,WA,USA,48.12019444,-123.49969440000001,A,America/Los_Angeles,-7
KLS,Southwest Washington Regional Airport,Kelso,WA,USA,46.118,-122.8983889,A,America/Los_Angeles,-7
OLM,Olympia Regional Airport,Olympia,WA,USA,46.9705,-122.90220829999998,A,America/Los_Angeles,-7
